,item_id,first_genre,second_genre
131,21442106.0,Romance,Young Adult
132,6736543.0,Fiction,Mystery
133,25272067.0,Fantasy,Young Adult
134,25037051.0,Fantasy,Young Adult
135,25391048.0,Fiction,Romance
136,43940889.0,Romance,Contemporary
137,10706553.0,Young Adult,Romance
138,24878172.0,Romance,New Adult
139,6976108.0,Fiction,Mystery
140,18337340.0,Fiction,Historical
141,6678670.0,Young Adult,Fantasy
142,26724902.0,Fantasy,Young Adult
143,13785503.0,Romance,Fiction
144,13629058.0,Fantasy,Young Adult
145,6684634.0,Nonfiction,Science
146,6574198.0,Young Adult,Science Fiction
147,11409817.0,Young Adult,Contemporary
148,6674135.0,Young Adult,Contemporary
149,817.0,Horror,Fiction
150,21580644.0,Science Fiction,Fantasy
151,3801.0,Mystery,Fiction
152,40098252.0,Fantasy,Fiction
153,6600281.0,Fiction,Mystery
154,17626728.0,Fiction,Contemporary
155,2936175.0,Fantasy,Fiction
156,3175590.0,Fiction,Animals
157,1499998.0,Fiction,Science Fiction
158,1019062.0,Fantasy,Fiction
159,15237902.0,Nonfiction,Autobiography
160,1970226.0,Fantasy,Fiction
161,11022464.0,Young Adult,Science Fiction
162,1565818.0,Classics,Fiction
163,2180358.0,Classics,Fiction
164,25126752.0,Fantasy,Romance
165,25694131.0,Fiction,Contemporary
166,1639903.0,Fiction,Contemporary
167,19104294.0,Fantasy,Young Adult
168,23753235.0,Horror,Fiction
169,41876730.0,Fantasy,Young Adult
170,3272005.0,Fantasy,Fiction
171,2895388.0,Young Adult,Science Fiction
172,21443207.0,Fiction,Historical
173,18464379.0,Young Adult,Romance
174,49638190.0,Young Adult,Fiction
175,12883496.0,Fiction,Mystery
176,2666268.0,Fiction,Christian
177,48658.0,Young Adult,Fiction
178,25272004.0,Fantasy,Young Adult
179,1164465.0,Fantasy,Fiction
180,335933.0,Young Adult,Fantasy
181,43161998.0,Science Fiction,Mystery
182,3209783.0,Fiction,Historical
183,27679579.0,Young Adult,LGBT
184,21545713.0,Historical,Historical Fiction
185,19113524.0,Sequential Art,Graphic Novels
186,14480923.0,Young Adult,Science Fiction
187,18602144.0,Romance,New Adult
188,42720997.0,Fantasy,Young Adult
189,479517.0,Fantasy,Paranormal
190,6759965.0,Young Adult,LGBT
191,21933087.0,Fiction,Historical
192,18276967.0,Science Fiction,Dystopia
193,43554.0,Fantasy,Young Adult
194,25791820.0,Fiction,Science Fiction
195,7149084.0,Young Adult,Romance
196,21598446.0,Fantasy,Young Adult
197,43116473.0,Poetry,Feminism
198,15483434.0,Young Adult,Science Fiction
199,42099145.0,Romance,New Adult
200,14515040.0,Young Adult,Romance
201,3078186.0,Science Fiction,Fiction
202,19699752.0,Fantasy,Young Adult
203,42484814.0,Young Adult,Romance
204,40181098.0,Science Fiction,Dystopia
205,2158906.0,Fiction,Contemporary
206,2766512.0,Classics,Fiction
207,41711738.0,Nonfiction,Self Help
208,849453.0,Fiction,Mystery
209,43346673.0,Fantasy,Young Adult
210,41928590.0,Fantasy,Young Adult
211,6838626.0,Fantasy,Young Adult
212,45697227.0,Fantasy,Young Adult
213,40214925.0,Romance,Contemporary
214,2802546.0,Horror,Fiction
215,19931517.0,Science Fiction,Dystopia
216,40018073.0,Romance,Young Adult
217,2502882.0,Fantasy,Fiction
218,6309710.0,Fantasy,Young Adult
219,23986788.0,Fiction,Mystery
220,1479280.0,Fantasy,Fiction
221,18712554.0,Science Fiction,Dystopia
222,3204877.0,Classics,Fiction
223,3359698.0,Historical,Historical Fiction
224,21607771.0,Romance,Contemporary
225,829330.0,Young Adult,Fiction
226,16534.0,Fantasy,Fiction
227,48954670.0,Young Adult,Romance
228,42090179.0,Fantasy,Young Adult
229,7162394.0,Young Adult,Romance
230,13387396.0,Nonfiction,Psychology
231,19699754.0,Fantasy,Young Adult
232,14625976.0,Thriller,Fiction
233,1137060.0,Fantasy,Fantasy
234,1683562.0,Classics,Fiction
235,14480925.0,Young Adult,Science Fiction
236,40283.0,Classics,Fiction
237,150292.0,Nonfiction,Language
238,25639104.0,Mystery,Fiction
239,10342808.0,Young Adult,Science Fiction
240,4836639.0,Classics,Fiction
241,24170172.0,Fantasy,Young Adult
242,17961723.0,Fantasy,Young Adult
243,2158128.0,Romance,Fantasy
244,17851499.0,Horror,Fiction
245,3532896.0,Classics,Nonfiction
246,3275013.0,Fiction,Historical
247,26542311.0,Contemporary,Mystery
248,39113604.0,Fantasy,Young Adult
249,66322.0,Fantasy,Fiction
250,1858012.0,Classics,Fiction
251,3338963.0,Fiction,Mystery
252,750423.0,Young Adult,Science Fiction
253,1940137.0,Fiction,Contemporary
254,1871423.0,Fiction,Science Fiction
255,118521.0,Young Adult,Fiction
256,265616.0,Nonfiction,Classics
257,26322524.0,Fantasy,Young Adult
258,21587145.0,Young Adult,Romance
259,18211575.0,Young Adult,Fantasy
260,21861552.0,Fantasy,Young Adult
261,42856015.0,Fiction,Historical
262,21436019.0,Romance,New Adult
263,30573.0,Young Adult,Fantasy
264,6569140.0,Science Fiction,Steampunk
265,3088141.0,Mystery,Fiction
266,1558965.0,Fiction,Historical
267,24987300.0,Nonfiction,Biography
268,948387.0,Fantasy,Fiction
269,13556031.0,Historical,Historical Fiction
270,48209164.0,Mystery,Thriller
271,16435765.0,Fantasy,Young Adult
272,17831620.0,Young Adult,Contemporary
273,13082532.0,Young Adult,Science Fiction
274,25217978.0,Fantasy,Young Adult
275,2523229.0,Historical,Historical Fiction
276,42375710.0,Fiction,Contemporary
277,3038872.0,Mystery,Classics
278,26680281.0,Fiction,Thriller
279,13385418.0,Young Adult,Paranormal
280,17995392.0,Nonfiction,Autobiography
281,24170141.0,Fantasy,Young Adult
282,1352495.0,Fiction,Historical
283,21580669.0,Fantasy,Young Adult
284,1995335.0,Nonfiction,Autobiography
285,3364437.0,Nonfiction,Psychology
286,42942273.0,Romance,Young Adult
287,3486041.0,Nonfiction,History
288,1385044.0,Classics,Fiction
289,4110990.0,Fantasy,Fiction
290,6072122.0,Fiction,Horror
291,6651006.0,Young Adult,Fantasy
292,6651004.0,Young Adult,Fantasy
293,14261925.0,Young Adult,Horror
294,25387072.0,Historical,Historical Fiction
295,3165724.0,Classics,Horror
296,1268631.0,Classics,Fiction
297,3178011.0,Fantasy,Young Adult
298,17115055.0,Fantasy,Fantasy
299,21880254.0,Romance,New Adult
300,6760952.0,Horror,Fiction
301,15464655.0,Young Adult,Romance
302,16499524.0,Fantasy,Fiction
303,15535056.0,Fantasy,Young Adult
304,849585.0,Horror,Fiction
305,42492659.0,Romance,Young Adult
306,25591533.0,Contemporary,Young Adult
307,24510592.0,Humor,Nonfiction
308,18034963.0,Romance,Adult Fiction
309,18591132.0,Young Adult,Fantasy
310,6463667.0,Fiction,Romance
311,10870318.0,Historical,Historical Fiction
312,17115101.0,Fantasy,Fantasy
313,2124180.0,Young Adult,Science Fiction
314,18315607.0,Young Adult,Science Fiction
315,3166179.0,Fantasy,Fiction
316,2834844.0,Fantasy,Horror
317,3281466.0,Fiction,Contemporary
318,2936530.0,Fantasy,Young Adult
319,3244642.0,Classics,Fiction
320,2377629.0,Fantasy,Young Adult
321,27237970.0,Young Adult,Science Fiction
322,10576999.0,Young Adult,Fantasy
323,221359.0,Fiction,Mystery
324,13392566.0,Young Adult,Science Fiction
325,27126244.0,Historical,Historical Fiction
326,14452295.0,Fantasy,Young Adult
327,6867038.0,Young Adult,Fantasy
328,18160093.0,Fiction,Fantasy
329,1498135.0,Romance,Fiction
330,21539506.0,Fantasy,Fantasy
331,1426690.0,Classics,Young Adult
332,46575.0,Fantasy,Fiction
333,25337746.0,Fantasy,Young Adult
334,22378124.0,Science Fiction,Fiction
335,19185026.0,Horror,Mystery
336,48287641.0,Historical,Historical Fiction
337,1069597.0,Fiction,Young Adult
338,69741.0,Classics,Fiction
339,16298550.0,Fiction,Mystery
340,16885788.0,Historical,Historical Fiction
341,8134945.0,Fantasy,Fiction
342,1148702.0,Historical,Historical Fiction
343,3295655.0,Fiction,Classics
344,2561472.0,Fiction,Inspirational
345,1742269.0,Horror,Fiction
346,21519538.0,Fiction,Cultural
347,5354884.0,Young Adult,Fantasy
348,992628.0,Fantasy,Fiction
349,14406312.0,Fantasy,Fantasy
350,4543476.0,Mystery,Fiction
351,16381755.0,Fiction,Historical
352,19221595.0,Fantasy,Young Adult
353,1180409.0,Fantasy,Young Adult
354,527941.0,Historical,Historical Fiction
355,3358283.0,Classics,Historical Fiction
356,6651007.0,Young Adult,Paranormal
357,2866304.0,Historical,Historical Fiction
358,8975330.0,Fiction,Contemporary
359,17271423.0,Young Adult,Romance
360,13460686.0,Young Adult,Fantasy
361,13582374.0,Young Adult,Fantasy
362,47200486.0,Nonfiction,Autobiography
363,3061272.0,Fiction,Historical
364,21864517.0,Romance,New Adult
365,43014915.0,Nonfiction,Humor
366,16327730.0,Womens Fiction,Chick Lit
367,1531887.0,Fiction,Cultural
368,3284484.0,Nonfiction,Biography
369,14449480.0,Young Adult,Science Fiction
370,45460946.0,Romance,Adult Fiction
371,810663.0,Fiction,Historical
372,15093690.0,Romance,Young Adult
373,22617247.0,Fantasy,Young Adult
374,1486401.0,Mystery,Fiction
375,44848425.0,Nonfiction,Autobiography
376,17962903.0,Young Adult,Fantasy
377,1536771.0,Fantasy,Young Adult
378,44100599.0,Romance,New Adult
379,6499995.0,Nonfiction,Autobiography
380,4315675.0,Romance,Young Adult
381,6463092.0,Fiction,Mystery
382,39913517.0,Thriller,Fiction
383,10501517.0,Fantasy,Young Adult
384,6659752.0,Fiction,Womens Fiction
385,3633533.0,Fiction,Historical
386,21547736.0,Fantasy,Historical
387,14928278.0,Fiction,Romance
388,2868431.0,Fiction,Contemporary
389,4551489.0,Fantasy,Young Adult
390,26747961.0,Mystery,Fiction
391,2915346.0,Fiction,Contemporary
392,6670482.0,Young Adult,Paranormal
393,24878180.0,Romance,New Adult
394,3324344.0,Classics,Fiction
395,18130445.0,Science Fiction,Fiction
396,6848948.0,Young Adult,Fantasy
397,43075476.0,Nonfiction,Autobiography
398,43242915.0,Fantasy,Young Adult
399,3407295.0,Historical Fiction,Fiction
400,18156927.0,Fiction,Contemporary
401,6596168.0,Fiction,Fantasy
402,15657664.0,Fiction,Contemporary
403,2307233.0,Fiction,Historical
404,25691778.0,Fantasy,Young Adult
405,21400019.0,Fantasy,Fantasy
406,16005831.0,Biography,Nonfiction
407,45950662.0,Fiction,Contemporary
408,43913972.0,Fiction,Contemporary
409,251800.0,Nonfiction,Autobiography
410,108558.0,Fantasy,Fantasy
411,18979356.0,Science Fiction,Fiction
412,814330.0,Classics,Fiction
413,23981243.0,Romance,New Adult
414,21912533.0,Romance,Contemporary
415,2737065.0,Young Adult,Fiction
416,10261814.0,Young Adult,Contemporary
417,3007490.0,Fantasy,Fiction
418,10090210.0,Horror,Zombies
419,19186128.0,Romance,Adult Fiction
420,21459719.0,Romance,Contemporary
421,4021549.0,Young Adult,Fantasy
422,4358649.0,Sequential Art,Graphic Novels
423,19259997.0,Young Adult,Fantasy
424,2956680.0,Fiction,Cultural
425,21411971.0,Romance,Adult Fiction
426,9621771.0,Young Adult,Fantasy
427,27411330.0,Sequential Art,Graphic Novels
428,5994018.0,Romance,Young Adult
429,4790821.0,Fantasy,Classics
430,49997474.0,Fiction,Contemporary
431,44693518.0,Romance,Fiction
432,42862750.0,Fantasy,Young Adult
433,17328606.0,Fantasy,Paranormal
434,17562095.0,Fantasy,Young Adult
435,3464264.0,Classics,Fiction
436,6278354.0,Historical,Historical Fiction
437,1272463.0,Classics,Fiction
438,6191072.0,Fiction,Magical Realism
439,18028067.0,Fiction,Young Adult
440,3349450.0,Classics,Plays
441,3204327.0,Fantasy,Classics
442,30530.0,Childrens,Fiction
443,19038910.0,Romance,New Adult
444,11342428.0,Young Adult,Fantasy
445,24946895.0,Science Fiction,Fiction
446,42860694.0,Young Adult,Contemporary
447,2116675.0,Fantasy,Fiction
448,10365993.0,Fiction,Humor
449,40360384.0,Fantasy,Young Adult
450,24581234.0,Romance,New Adult
451,391568.0,Classics,Fiction
452,68729.0,Fiction,Classics
453,26343327.0,Romance,New Adult
454,3143431.0,Fiction,Science Fiction
455,21408527.0,Horror,Fiction
456,45630747.0,Fiction,Contemporary
457,43699375.0,Mystery,Fiction
458,14893776.0,Fiction,Contemporary
459,2113193.0,Fantasy,Young Adult
460,43712653.0,Fantasy,Young Adult
461,18111704.0,Fantasy,Young Adult
462,24267689.0,Fantasy,Young Adult
463,21449403.0,Fiction,Historical
464,3634639.0,Science Fiction,Fiction
465,613469.0,Nonfiction,Travel
466,3248536.0,Historical,Historical Fiction
467,3360164.0,Classics,Fiction
468,16176521.0,Fiction,Historical
469,10808145.0,Young Adult,Contemporary
470,2534720.0,Classics,Fiction
471,7346572.0,Fantasy,Fantasy
472,833257.0,Classics,Fiction
473,3364076.0,Nonfiction,Autobiography
474,21807237.0,Romance,New Adult
475,23857485.0,Sequential Art,Comics
476,24221752.0,Fantasy,Young Adult
477,69530.0,Fantasy,Urban Fantasy
478,10018976.0,Romance,Young Adult
479,4551869.0,Young Adult,Fantasy
480,14449475.0,Young Adult,Science Fiction
481,26984955.0,Science Fiction,Fantasy
482,7048306.0,Historical,Historical Fiction
483,6510846.0,Fantasy,Young Adult
484,3921305.0,Fantasy,Fiction
485,19250870.0,Fantasy,Science Fiction
486,42278179.0,Nonfiction,Feminism
487,42099141.0,Fiction,Mystery
488,45424659.0,Nonfiction,Autobiography
489,2956372.0,Classics,Fiction
490,17377739.0,Fantasy,Young Adult
491,17382941.0,Fiction,Young Adult
492,1412415.0,Fantasy,Paranormal
493,21366540.0,Fantasy,Young Adult
494,3143497.0,Romance,Fiction
495,45948939.0,Fiction,Short Stories
496,45981530.0,Thriller,Fiction
497,21865596.0,Nonfiction,Business
498,2689445.0,Fiction,Magical Realism
499,2809709.0,Classics,Fiction
500,1940709.0,Nonfiction,Classics
501,3285349.0,Fiction,Classics
502,16536239.0,Childrens,Middle Grade
503,1453585.0,Historical,Historical Fiction
504,1030767.0,Nonfiction,Humor
505,3448086.0,Fiction,Historical
506,48284103.0,Thriller,Mystery
507,47113792.0,Historical,Historical Fiction
508,48870448.0,Romance,New Adult
509,13282366.0,Fantasy,Young Adult
510,13582370.0,Young Adult,Paranormal
511,46249638.0,Fantasy,Fantasy
512,7380161.0,Young Adult,Fantasy
513,15507935.0,Nonfiction,Feminism
514,19104295.0,Fantasy,Young Adult
515,45355236.0,Fantasy,Young Adult
516,9585796.0,Fiction,Contemporary
517,1041558.0,Historical,Historical Fiction
518,6961290.0,Young Adult,Fantasy
519,6781405.0,Horror,Fiction
520,13662358.0,Fantasy,Paranormal
521,6967072.0,Fantasy,Fantasy
522,3337594.0,Fiction,Classics
523,27239641.0,Horror,Fiction
524,10829530.0,Romance,Fiction
525,21933444.0,Nonfiction,Autobiography
526,13340323.0,Young Adult,Fantasy
527,19226840.0,Science Fiction,Dystopia
528,19113823.0,Romance,New Adult
529,6608018.0,Young Adult,Childrens
530,2612809.0,Classics,Fiction
531,15668403.0,Fiction,Contemporary
532,50700.0,Science Fiction,Fiction
533,3186437.0,Classics,Fiction
534,3106720.0,Fiction,Contemporary
535,1188203.0,Nonfiction,Science
536,17892468.0,Fantasy,Young Adult
537,240980.0,Young Adult,Fiction
538,14831761.0,History,Nonfiction
539,11283577.0,Nonfiction,Christian
540,21998925.0,Nonfiction,History
541,296240.0,Fantasy,Young Adult
542,20938637.0,Young Adult,Romance
543,15114912.0,Paranormal,Vampires
544,2001660.0,Self Help,Nonfiction
545,21547521.0,Young Adult,Romance
546,5219477.0,Young Adult,Fiction
547,26477611.0,Sequential Art,Graphic Novels
548,817219.0,Fiction,Classics
549,6508730.0,Fantasy,Young Adult
550,53837721.0,Mystery,Fiction
551,21488217.0,Mystery,Fiction
552,3473471.0,Young Adult,Horror
553,3237433.0,Womens Fiction,Chick Lit
554,44044797.0,Nonfiction,Self Help
555,532177.0,Young Adult,Fantasy
556,26186624.0,Horror,Fiction
557,1138972.0,Romance,Fiction
558,23752694.0,Young Adult,Science Fiction
559,3097440.0,Classics,Fiction
560,18973111.0,Romance,Adult Fiction
561,41250341.0,Sequential Art,Young Adult
562,24075414.0,Romance,New Adult
563,21474467.0,Young Adult,Fantasy
564,14158688.0,Young Adult,Fantasy
565,2574991.0,Classics,Fiction
566,6405647.0,Fiction,Humor
567,26757264.0,Fiction,Mystery
568,24500875.0,Young Adult,Contemporary
569,859342.0,Fiction,Contemporary
570,19174054.0,Fiction,Historical
571,22026398.0,Fiction,Contemporary
572,6587328.0,Nonfiction,Self Help
573,13582373.0,Young Adult,Paranormal
574,19260000.0,Young Adult,Fantasy
575,6949381.0,Young Adult,Fantasy
576,2001.0,Fantasy,Young Adult
577,45517469.0,Fantasy,Young Adult
578,25484455.0,Young Adult,Contemporary
579,2888997.0,Womens Fiction,Chick Lit
580,987048.0,Classics,Childrens
581,1214837.0,Romance,Fantasy
582,1679789.0,Young Adult,Fiction
583,26984941.0,Science Fiction,Fantasy
584,2008238.0,Fantasy,Epic Fantasy
585,16762455.0,Young Adult,Fantasy
586,14568639.0,Fantasy,Young Adult
587,42905101.0,Mystery,Thriller
588,1131570.0,Historical,Historical Fiction
589,23346114.0,Romance,New Adult
590,1701188.0,Classics,Fiction
591,10107891.0,Fantasy,Young Adult
592,5397.0,Nonfiction,Economics
593,25457412.0,Young Adult,Science Fiction
594,3375915.0,Fiction,Contemporary
595,50150838.0,Nonfiction,Autobiography
596,21930423.0,Romance,New Adult
597,847007.0,Horror,Classics
598,40864254.0,Fantasy,Fiction
599,10551409.0,Young Adult,Romance
600,3436605.0,Fantasy,Fiction
601,38381.0,Fantasy,Urban Fantasy
602,25795642.0,Young Adult,Contemporary
603,7299170.0,Fiction,Magical Realism
604,43314655.0,Nonfiction,Autobiography
605,28143699.0,Young Adult,Short Stories
606,6597789.0,Young Adult,Contemporary
607,19060869.0,Historical Fiction,Fiction
608,21502991.0,Romance,New Adult
609,15038778.0,Romance,Romance
610,8842841.0,Historical,Historical Fiction
611,2543657.0,Young Adult,Science Fiction
612,45313140.0,Fantasy,Young Adult
613,1568076.0,Young Adult,Science Fiction
614,1552134.0,Horror,Fiction
615,13730452.0,Science Fiction,Fiction
616,4840290.0,Classics,Fiction
617,31174003.0,Fantasy,Young Adult
618,14419515.0,Fantasy,Fantasy
619,10937544.0,Fantasy,Young Adult
620,21839080.0,Fantasy,Fiction
621,206925.0,Young Adult,Dystopia
622,23596.0,Classics,Fiction
623,6798696.0,Young Adult,Contemporary
624,26563816.0,Nonfiction,Feminism
625,1015554.0,Childrens,Fiction
626,41897766.0,Nonfiction,Autobiography
627,963221.0,Young Adult,Fiction
628,7351419.0,Horror,Horror
629,2793516.0,Fantasy,Fiction
630,7030241.0,Fantasy,Young Adult
631,42855493.0,Fantasy,Young Adult
632,6382826.0,Fiction,Fantasy
633,2373750.0,Classics,Fiction
634,25328659.0,Historical,Historical Fiction
635,19151084.0,Fantasy,Paranormal
636,1357456.0,Classics,Fiction
637,3208463.0,Classics,Fiction
638,1180927.0,Nonfiction,Psychology
639,26428236.0,Fiction,Romance
640,26959610.0,Fiction,Fantasy
641,24064628.0,Science Fiction,Fiction
642,59104.0,Nonfiction,Autobiography
643,44129478.0,Young Adult,Contemporary
644,3300573.0,Classics,Fiction
645,3346728.0,Fiction,Humor
646,1593685.0,Romance,Fantasy
647,26338696.0,Romance,New Adult
648,1412280.0,Horror,Fiction
649,21536809.0,Fiction,Cultural
650,968084.0,Fiction,Classics
651,1835605.0,Classics,Fiction
652,25423130.0,Romance,New Adult
653,16176791.0,Historical,Historical Fiction
654,21541829.0,Fiction,Contemporary
655,14569146.0,Fantasy,Young Adult
656,42901355.0,Fiction,Mystery
657,25570700.0,Fiction,Romance
658,15293391.0,Young Adult,Romance
659,830939.0,Science Fiction,Fiction
660,6226342.0,Science Fiction,Steampunk
661,16221764.0,Fantasy,Young Adult
662,2617009.0,Fiction,Humor
663,2134456.0,Young Adult,Science Fiction
664,873132.0,Horror,Fantasy
665,3393917.0,Classics,Fiction
666,15789500.0,Science Fiction,Steampunk
667,24961929.0,Contemporary,Young Adult
668,825843.0,Fiction,Classics
669,23675925.0,Romance,New Adult
670,6837577.0,Fiction,Romance
671,27422060.0,Sequential Art,Graphic Novels
672,21986942.0,Science Fiction,Dystopia
673,2628323.0,Fantasy,Young Adult
674,2168242.0,Fiction,Animals
675,48593860.0,Young Adult,Romance
676,3185154.0,Fiction,Womens Fiction
677,23686035.0,Fantasy,Childrens
678,19426990.0,Fiction,Fantasy
679,42475450.0,Young Adult,Fantasy
680,46663.0,Classics,Fiction
681,18752242.0,Young Adult,Fantasy
682,21943144.0,Historical,Historical Fiction
683,3263906.0,Fiction,Short Stories
684,4925227.0,Classics,Fiction
685,17624817.0,Nonfiction,Self Help
686,21889418.0,Fiction,Historical
687,18449744.0,Fiction,Contemporary
688,45584499.0,Fiction,Literary Fiction
689,42576172.0,Young Adult,Contemporary
690,7030253.0,Fantasy,Young Adult
691,4511038.0,Thriller,Fiction
692,45221017.0,Romance,Young Adult
693,13221524.0,Fiction,Historical
694,2124255.0,Nonfiction,Business
695,15677976.0,Romance,Fiction
696,6902804.0,Fantasy,Paranormal
697,42397220.0,Historical,Historical Fiction
698,40715259.0,Fantasy,Young Adult
699,44752519.0,Fantasy,Fiction
700,2977727.0,Fiction,Classics
701,44022931.0,Romance,Young Adult
702,17499464.0,Dark,Romance
703,25003015.0,Fiction,Contemporary
704,50626344.0,Romance,Young Adult
705,19248070.0,Fantasy,Young Adult
706,24802827.0,Fantasy,Young Adult
707,10260587.0,Fiction,Fantasy
708,2120474.0,Fantasy,Fiction
709,50723245.0,Nonfiction,Autobiography
710,48759154.0,Nonfiction,Autobiography
711,40214184.0,Fantasy,Young Adult
712,46061078.0,Fiction,Contemporary
713,1032900.0,Young Adult,Romance
714,45749039.0,Young Adult,Contemporary
715,1007964.0,Fantasy,Fiction
716,31175868.0,Fantasy,Young Adult
717,15915002.0,Fiction,Sports
718,1882970.0,Fiction,Historical
719,2451397.0,Young Adult,Fantasy
720,3213039.0,Fiction,Science Fiction
721,14321512.0,Romance,New Adult
722,17822238.0,Mystery,Fiction
723,3222389.0,Romance,Fiction
724,826298.0,Mystery,Fiction
725,810135.0,Fiction,Cultural
726,27669153.0,Fiction,Mystery
727,2270060.0,Fiction,Horror
728,4039699.0,Classics,Fiction
729,42397963.0,Sequential Art,Graphic Novels
730,1808005.0,Fantasy,Paranormal
731,21445699.0,Fantasy,Magical Realism
732,26479163.0,Romance,Young Adult
733,2115708.0,Young Adult,Fiction
734,26881966.0,Young Adult,Contemporary
735,45724425.0,Sequential Art,Graphic Novels
736,25216800.0,Romance,New Adult
